index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
168,84.0,73.14501697991237,10.356808720614067,0.244082865406694,-0.09117216305675149,4.386743150438549,,,
169,84.5,73.59770058234449,10.45966476308209,0.20325992913515895,-0.0846957960891403,4.282933044996095,,,
170,85.0,74.05828485691141,10.545346381663474,0.16509501505911858,-0.07824825531472226,4.1765434833028525,,,
171,85.5,74.52638216772432,10.614696216446758,0.12956814203703607,-0.07193905256282816,4.06737205919492,,,
172,86.0,75.0016048788945,10.668556907520474,0.09662990092755173,-0.0658477109358662,3.955188423819973,,,
173,86.5,75.48356535453317,10.707771094973163,0.06620936100033023,-0.0600274773427095,3.8397285669588057,,,
174,87.0,75.97187595875158,10.733181418893366,0.03822097308629434,-0.05450974053264775,3.7206874993634607,,,
175,87.5,76.46614905566098,10.745630519369614,0.012570355479376873,-0.049308496817643405,3.597709753151235,,,
176,88.0,76.96599700937261,10.745961036490451,-0.010841023300739184,-0.04442445681204905,3.4703768481131156,,,
177,88.5,77.47103218399774,10.735015610344409,-0.03211217221602452,-0.03984858563456154,3.3381904481199873,,,
178,89.0,77.9808669436476,10.713636881020028,-0.051339783185291823,-0.035565008577194836,3.200549244726524,,,
179,89.5,78.49511365243343,10.682667488605844,-0.06861616857272199,-0.03155330118921756,3.0567164519987,,,
180,90.0,79.01338467446647,10.642950073190395,-0.08402778892902288,-0.027790229492002737,2.9057727832574116,,,
181,90.5,79.53529237385797,10.595327274862218,-0.09765424268945593,-0.024251025308831647,2.746546097905426,,,
182,91.0,80.0604491147192,10.540641733709851,-0.10956760721143731,-0.020910283965248196,2.5775017881505966,,,
183,91.5,80.58846726116138,10.479736089821834,-0.11983203908425011,-0.017742564583753766,2.3965632618229633,,,
184,92.0,81.11895917729575,10.413452983286698,-0.12850355914627204,-0.014722761990932927,2.20079882495414,,,
185,92.5,81.65153722723359,10.342635054192984,-0.13562996315861292,-0.01182630701035405,1.985828660262391,,,
186,93.0,82.18581377508612,10.268124942629234,-0.14125081228782638,-0.009029240365536652,1.7445674156992392,,,
187,93.5,82.72140118496456,10.190765288683977,-0.1453974684912058,-0.006308195393868949,1.464074952971849,,,
188,94.0,83.2579118209802,10.111398732445757,-0.14809314881933155,-0.00364031656574859,1.115130247065123,,,
189,94.5,83.79495804724428,10.030867914003107,-0.1493529798852408,-0.0010031344151271448,0.586101926220621,,,
190,94.69084192662196,84.0,10.000000000000002,-0.14945696924182184,-1.1624148442716221e-17,0.0,,,
