index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
136,67.92615610502041,4.877955185800559,16.50556535308715,-1.9556934399830495,0.08333333333333333,3.0,,,
137,68.42544606756867,4.700157612817817,16.039005078585674,-1.9140829412600067,0.08333333333333333,3.0,,,
138,68.92473603011695,4.541922143879194,15.56545254393801,-1.872472442536963,0.08333333333333333,3.0,,,
139,69.42402599266522,4.403522713664554,15.085727555618952,-1.8308619438139193,0.08333333333333333,3.0,,,
140,69.9233159552135,4.285198917024941,14.600660605755078,-1.7892514450908756,0.08333333333333333,3.0,,,
141,70.42260591776177,4.187155594199837,14.111091434390225,-1.747640946367832,0.08333333333333333,3.0,,,
142,70.92189588031005,4.109562476201077,13.617867575741146,-1.7060304476447883,0.08333333333333333,3.0,,,
143,71.42118584285832,4.052553890977263,13.12184289096,-1.6644199489217446,0.08333333333333333,3.0,,,
144,71.9204758054066,4.0162285308674015,12.623876089943762,-1.622809450198701,0.08333333333333333,3.0,,,
145,72.41976576795487,4.000649281746314,12.124829244749566,-1.5811989514756573,0.08333333333333333,3.0,,,
